trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
170,0,170,0,10,343.76886869999,343.76886869999,343.76886869999,[-0.17037037037037037],[0.075],[1],[0],[0],[2.272889399988344],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
171,0,171,0,10,346.1113955999899,346.1113955999899,346.1113955999899,[0.4537037037037037],[0.3851851851851852],[1],[0],[0],[1.6500142000004416],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
172,0,172,0,10,347.8290452999936,347.8290452999936,347.8290452999936,[0.19722222222222222],[0.41203703703703703],[1],[0],[0],[1.1163132000074256],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
173,0,173,0,5,348.9907048000023,348.9907048000023,348.9907048000023,[0.43796296296296294],[-0.21851851851851853],[1],[0],[0],[1.654420199993183],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
174,0,174,0,10,350.70916769999894,350.70916769999894,350.70916769999894,[0.012037037037037037],[0.32407407407407407],[1],[0],[0],[1.6267953000060515],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
175,0,175,0,10,352.4199124000006,352.4199124000006,352.4199124000006,[0.13703703703703704],[-0.23703703703703705],[1],[0],[0],[2.1285272000095574],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
176,0,176,0,5,354.6142559,354.6142559,354.6142559,[0.37407407407407406],[0.3212962962962963],[1],[0],[0],[1.4731039000034798],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
177,0,177,0,10,356.1784303000022,356.1784303000022,356.1784303000022,[0.3175925925925926],[0.42962962962962964],[1],[0],[0],[1.0848207999952137],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
178,0,178,0,10,357.33893099999113,357.33893099999113,357.33893099999113,[0.37222222222222223],[0.04722222222222222],[1],[0],[0],[1.1430394000053639],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
179,0,179,0,10,358.6149279999954,358.6149279999954,358.6149279999954,[0.019444444444444445],[-0.41574074074074074],[0],[0],[1],[2.4577387000026647],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
180,0,180,0,5,361.093306499999,361.093306499999,361.093306499999,[-0.22685185185185186],[0.3814814814814815],[1],[0],[0],[1.660714999990887],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
181,0,181,0,10,362.8985801999952,362.8985801999952,362.8985801999952,[-0.49444444444444446],[0.29259259259259257],[1],[0],[0],[2.4020002000033855],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
182,0,182,0,10,365.4377645999921,365.4377645999921,365.4377645999921,[-0.12407407407407407],[-0.3074074074074074],[1],[0],[0],[1.9691377999988617],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
183,0,183,0,5,367.4574883000023,367.4574883000023,367.4574883000023,[0.23425925925925925],[-0.17685185185185184],[1],[0],[0],[1.5057762000069488],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
184,0,184,0,5,369.03743169999507,369.03743169999507,369.03743169999507,[0.13703703703703704],[0.23981481481481481],[1],[0],[0],[1.8391574999986915],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
185,0,185,0,5,370.9419860999915,370.9419860999915,370.9419860999915,[0.22314814814814815],[-0.12129629629629629],[1],[0],[0],[1.3955983000050765],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
186,0,186,0,5,372.38527509999403,372.38527509999403,372.38527509999403,[0.22037037037037038],[0.2111111111111111],[1],[0],[0],[1.314213000005111],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
187,0,187,0,5,373.77850780000153,373.77850780000153,373.77850780000153,[-0.2212962962962963],[-0.1712962962962963],[1],[0],[0],[2.054059000001871],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
188,0,188,0,5,375.88321559999895,375.88321559999895,375.88321559999895,[0.13055555555555556],[-0.31851851851851853],[1],[0],[0],[1.4343778000038583],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
189,0,189,0,5,377.35424479999347,377.35424479999347,377.35424479999347,[0.30925925925925923],[0.011111111111111112],[1],[0],[0],[1.21394980000332],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
190,0,190,0,5,378.6641455999925,378.6641455999925,378.6641455999925,[0.22037037037037038],[-0.2851851851851852],[1],[0],[0],[1.3780079999996815],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
191,0,191,0,10,380.10944869999366,380.10944869999366,380.10944869999366,[0.2037037037037037],[-0.21296296296296297],[0],[0],[1],[0.8336693000019295],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
192,0,192,0,10,381.0204126000026,381.0204126000026,381.0204126000026,[0.42685185185185187],[0.4648148148148148],[1],[0],[0],[2.2652170000073966],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
193,0,193,0,10,383.373271000004,383.373271000004,383.373271000004,[0.1824074074074074],[-0.39444444444444443],[1],[0],[0],[1.7663753000088036],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
194,0,194,0,10,385.22094109999307,385.22094109999307,385.22094109999307,[-0.13425925925925927],[-0.12777777777777777],[1],[0],[0],[1.8017098999989685],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
195,0,195,0,5,387.04465729999356,387.04465729999356,387.04465729999356,[-0.30648148148148147],[0.06388888888888888],[1],[0],[0],[1.2417003000009572],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
196,0,196,0,5,388.3764544000005,388.3764544000005,388.3764544000005,[0.30925925925925923],[-0.23703703703703705],[1],[0],[0],[1.5789065999997547],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
197,0,197,0,5,389.9924336999975,389.9924336999975,389.9924336999975,[0.003703703703703704],[-0.08611111111111111],[1],[0],[0],[1.4764244999969378],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
198,0,198,0,5,391.51990020000085,391.51990020000085,391.51990020000085,[-0.32685185185185184],[0.32592592592592595],[1],[0],[0],[1.9832476000010502],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
199,0,199,0,5,393.59440170000016,393.59440170000016,393.59440170000016,[0.27314814814814814],[0.11481481481481481],[1],[0],[0],[1.5944880000024568],['target'],2s,001,2023-09-28_16h59.37.918,visualsearch,2023.1.3,59.923262268514826,
