trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
79,0,79,0,10,172.438399199993,172.438399199993,172.438399199993,[0.1935185185185185],[0.3990740740740741],[1],[0],[0],[1.7271029999974417],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
80,0,80,0,10,174.24097689999326,174.24097689999326,174.24097689999326,[-0.1824074074074074],[0.46111111111111114],[1],[0],[0],[3.252576200000476],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
81,0,81,0,10,177.57805859998916,177.57805859998916,177.57805859998916,[-0.06759259259259259],[0.44074074074074077],[1],[0],[0],[1.7715799999859883],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
82,0,82,0,5,179.37128789999406,179.37128789999406,179.37128789999406,[-0.1],[-0.03148148148148148],[1],[0],[0],[1.4667663000000175],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
83,0,83,0,10,180.90877939999336,180.90877939999336,180.90877939999336,[0.06851851851851852],[-0.2175925925925926],[1],[0],[0],[1.9688514000008581],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
84,0,84,0,5,182.91396809999424,182.91396809999424,182.91396809999424,[0.15092592592592594],[-0.004629629629629629],[1],[0],[0],[1.195995000001858],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
85,0,85,0,10,184.20028619999357,184.20028619999357,184.20028619999357,[0.3055555555555556],[0.4648148148148148],[1],[0],[0],[2.5968247999990126],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
86,0,86,0,10,186.89921759998833,186.89921759998833,186.89921759998833,[0.03611111111111111],[0.47314814814814815],[1],[0],[0],[4.3028313999966485],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
87,0,87,0,10,191.27611959999194,191.27611959999194,191.27611959999194,[0.2351851851851852],[-0.044444444444444446],[1],[0],[0],[2.4368630000099074],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
88,0,88,0,10,193.8218036999897,193.8218036999897,193.8218036999897,[-0.07037037037037037],[-0.1425925925925926],[1],[0],[0],[1.9550691999902483],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
89,0,89,0,10,195.83266349999758,195.83266349999758,195.83266349999758,[0.4027777777777778],[0.16296296296296298],[1],[0],[0],[1.5536037999991095],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
90,0,90,0,10,197.47650219999196,197.47650219999196,197.47650219999196,[-0.45925925925925926],[-0.35648148148148145],[1],[0],[0],[3.105035600005067],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
91,0,91,0,5,200.61117150000064,200.61117150000064,200.61117150000064,[0.24814814814814815],[0.26481481481481484],[1],[0],[0],[2.2973227000038605],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
92,0,92,0,5,203.0040425999905,203.0040425999905,203.0040425999905,[-0.4444444444444444],[-0.24814814814814815],[1],[0],[0],[1.885603099988657],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
93,0,93,0,5,204.9345270999911,204.9345270999911,204.9345270999911,[0.08611111111111111],[0.09444444444444444],[1],[0],[0],[1.2231506999960402],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
94,0,94,0,10,206.26776189998782,206.26776189998782,206.26776189998782,[-0.4351851851851852],[0.3101851851851852],[1],[0],[0],[1.4002992000023369],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
95,0,95,0,10,207.75792479999654,207.75792479999654,207.75792479999654,[0.475],[-0.27685185185185185],[1],[0],[0],[2.7018482999992557],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
96,0,96,0,10,210.53545279998798,210.53545279998798,210.53545279998798,[0.4527777777777778],[0.44907407407407407],[1],[0],[0],[2.443208599986974],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
97,0,97,0,5,213.01267059998645,213.01267059998645,213.01267059998645,[-0.48333333333333334],[0.14074074074074075],[1],[0],[0],[1.8715295000001788],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
98,0,98,0,10,214.97392939998826,214.97392939998826,214.97392939998826,[-0.38055555555555554],[0.22962962962962963],[1],[0],[0],[1.3512846999947214],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
99,0,99,0,5,216.39992250000068,216.39992250000068,216.39992250000068,[0.02962962962962963],[-0.29074074074074074],[1],[0],[0],[1.8056585000013001],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
100,0,100,0,5,218.24330519999785,218.24330519999785,218.24330519999785,[-0.35648148148148145],[-0.2490740740740741],[1],[0],[0],[1.9107765999942785],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
101,0,101,0,5,220.20240999999805,220.20240999999805,220.20240999999805,[-0.008333333333333333],[-0.05277777777777778],[1],[0],[0],[2.213844500001869],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
102,0,102,0,10,222.51419239999086,222.51419239999086,222.51419239999086,[-0.4462962962962963],[-0.09814814814814815],[1],[0],[0],[1.45871829999669],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
103,0,103,0,10,224.12105499999598,224.12105499999598,224.12105499999598,[0.11481481481481481],[0.38981481481481484],[1],[0],[0],[1.5906420000101207],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
104,0,104,0,5,225.75136109998857,225.75136109998857,225.75136109998857,[0.25092592592592594],[-0.22314814814814815],[1],[0],[0],[1.3175443000072846],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
105,0,105,0,10,227.13839999999618,227.13839999999618,227.13839999999618,[-0.44166666666666665],[0.046296296296296294],[1],[0],[0],[2.2329014999995707],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
106,0,106,0,10,229.51211359999434,229.51211359999434,229.51211359999434,[-0.1259259259259259],[-0.4222222222222222],[1],[0],[0],[2.5722994999960065],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
107,0,107,0,5,232.10679349998827,232.10679349998827,232.10679349998827,[-0.20462962962962963],[0.24444444444444444],[1],[0],[0],[2.1618625999981305],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
108,0,108,0,10,234.37512899999274,234.37512899999274,234.37512899999274,[-0.43796296296296294],[0.34629629629629627],[1],[0],[0],[2.1852674999972805],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
109,0,109,0,5,236.60416029999033,236.60416029999033,236.60416029999033,[-0.21296296296296297],[0.26851851851851855],[1],[0],[0],[1.5919499000010546],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
110,0,110,0,5,238.25330389999726,238.25330389999726,238.25330389999726,[-0.35833333333333334],[-0.43703703703703706],[1],[0],[0],[2.0289269000058994],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
111,0,111,0,10,240.3715235999989,240.3715235999989,240.3715235999989,[0.1361111111111111],[-0.15555555555555556],[1],[0],[0],[1.4711286000092514],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
112,0,112,0,10,241.9283652999875,241.9283652999875,241.9283652999875,[0.32685185185185184],[0.40925925925925927],[1],[0],[0],[2.9379421999910846],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
113,0,113,0,5,244.90336399999796,244.90336399999796,244.90336399999796,[0.19444444444444445],[-0.1638888888888889],[1],[0],[0],[1.6545737999986159],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
114,0,114,0,5,246.62024340000062,246.62024340000062,246.62024340000062,[-0.45092592592592595],[-0.24537037037037038],[1],[0],[0],[1.6846380999922985],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
115,0,115,0,5,248.34607809998852,248.34607809998852,248.34607809998852,[0.002777777777777778],[-0.1935185185185185],[1],[0],[0],[1.3569275999907404],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
116,0,116,0,10,249.77849539999443,249.77849539999443,249.77849539999443,[-0.06944444444444445],[-0.23055555555555557],[1],[0],[0],[1.4200304999976652],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
117,0,117,0,5,251.26085690000036,251.26085690000036,251.26085690000036,[-0.47129629629629627],[0.24444444444444444],[1],[0],[0],[1.406223099998897],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
118,0,118,0,10,252.74259539999184,252.74259539999184,252.74259539999184,[-0.262037037037037],[0.45555555555555555],[1],[0],[0],[3.72160889999941],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
119,0,119,0,10,256.51711429998977,256.51711429998977,256.51711429998977,[0.39814814814814814],[0.13240740740740742],[1],[0],[0],[2.0353082999936305],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
120,0,120,0,10,258.7127824999916,258.7127824999916,258.7127824999916,[0.18611111111111112],[0.3574074074074074],[1],[0],[0],[2.7716259000007994],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
121,0,121,0,5,261.49054759999854,261.49054759999854,261.49054759999854,[-0.44814814814814813],[0.4101851851851852],[1],[0],[0],[1.451063200001954],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
122,0,122,0,5,263.0036046999885,263.0036046999885,263.0036046999885,[-0.17222222222222222],[0.04814814814814815],[1],[0],[0],[1.227173799998127],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
123,0,123,0,10,264.30540219999966,264.30540219999966,264.30540219999966,[-0.33055555555555555],[0.07222222222222222],[1],[0],[0],[1.4923522999888519],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
124,0,124,0,5,265.8483280999935,265.8483280999935,265.8483280999935,[0.425],[-0.19722222222222222],[1],[0],[0],[2.196854900001199],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
125,0,125,0,10,268.1557790999941,268.1557790999941,268.1557790999941,[-0.07685185185185185],[0.3861111111111111],[1],[0],[0],[3.5402071999997133],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
126,0,126,0,10,271.77943119998963,271.77943119998963,271.77943119998963,[0.0712962962962963],[0.002777777777777778],[1],[0],[0],[1.3285353000101168],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
127,0,127,0,5,273.1553813999926,273.1553813999926,273.1553813999926,[-0.4537037037037037],[0.45092592592592595],[1],[0],[0],[1.8724283000046853],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
128,0,128,0,10,275.1106945999927,275.1106945999927,275.1106945999927,[-0.14074074074074075],[0.4361111111111111],[1],[0],[0],[2.028735500003677],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
129,0,129,0,10,277.2336513999908,277.2336513999908,277.2336513999908,[-0.47962962962962963],[0.39351851851851855],[1],[0],[0],[1.7727613000024576],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
130,0,130,0,10,279.15149179998843,279.15149179998843,279.15149179998843,[-0.25462962962962965],[-0.05092592592592592],[1],[0],[0],[1.9523078000056557],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
